stock_id,stock_name,market,market_cap,sector,industry,symbol
61128c49fc13ae5a9d0003eb,PCSB Financial Corporation,NASDAQ,$324.79M,Finance,Banks,PCSB
61128c49fc13ae5a9d0003ec,"Willdan Group, Inc.",NASDAQ,$256.36M,Consumer Services,Military/Government/Technical,WLDN
61128c49fc13ae5a9d0003ed,"Ironwood Pharmaceuticals, Inc.",NASDAQ,$2.61B,Health Care,Major Pharmaceuticals,IRWD
61128c49fc13ae5a9d0003ee,KKR & Co. L.P.,NYSE,n/a,n/a,n/a,KKR^B
61128c49fc13ae5a9d0003ef,AVX Corporation,NYSE,$2.71B,Capital Goods,Electrical Products,AVX
61128c49fc13ae5a9d0003f0,Zix Corporation,NASDAQ,$315.81M,Technology,EDP Services,ZIXI
61128c49fc13ae5a9d0003f1,"General American Investors, Inc.",NYSE,n/a,n/a,n/a,GAM^B
61128c49fc13ae5a9d0003f2,Nuveen Dow 30SM Dynamic Overwrite Fund,NYSE,$592.88M,n/a,n/a,DIAX
61128c49fc13ae5a9d0003f3,Yamana Gold Inc.,NYSE,$2.32B,Basic Industries,Precious Metals,AUY
61128c49fc13ae5a9d0003f4,Teledyne Technologies Incorporated,NYSE,$4.62B,Capital Goods,Industrial Machinery/Components,TDY
61128c49fc13ae5a9d0003f5,"Baidu, Inc.",NASDAQ,$60.38B,Technology,"Computer Software: Programming, Data Processing",BIDU
61128c49fc13ae5a9d0003f6,"Champions Oncology, Inc.",NASDAQ,$27.34M,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),CSBR
61128c49fc13ae5a9d0003f7,Signature Bank,NASDAQ,n/a,Finance,Major Banks,SBNYW
61128c49fc13ae5a9d0003f8,Annaly Capital Management Inc,NYSE,n/a,n/a,n/a,NLY^D
61128c49fc13ae5a9d0003f9,OM Asset Management plc,NYSE,$1.64B,Finance,Investment Managers,OMAM
61128c49fc13ae5a9d0003fa,"Hologic, Inc.",NASDAQ,$12.41B,Health Care,Medical Electronics,HOLX
61128c49fc13ae5a9d0003fb,First Trust SSI Strategic Convertible Securities ETF,NASDAQ,$38.77M,n/a,n/a,FCVT
61128c49fc13ae5a9d0003fc,MEDIFAST INC,NYSE,$505.59M,Consumer Non-Durables,Packaged Foods,MED
61128c49fc13ae5a9d0003fd,Synovus Financial Corp.,NYSE,$5.32B,Finance,Major Banks,SNV
61128c49fc13ae5a9d0003fe,Advance Auto Parts Inc,NYSE,$9.61B,Consumer Services,Other Specialty Stores,AAP
61128c49fc13ae5a9d0003ff,"Grupo Aeroportuario del Sureste, S.A. de C.V.",NYSE,$6.13B,Transportation,Aerospace,ASR
61128c49fc13ae5a9d000400,Liberty Media Corporation,NASDAQ,n/a,Consumer Services,Broadcasting,LSXMB
61128c49fc13ae5a9d000401,"Level 3 Communications, Inc.",NYSE,$22.42B,Public Utilities,Telecommunications Equipment,LVLT
61128c49fc13ae5a9d000402,TravelCenters of America LLC,NASDAQ,n/a,Consumer Durables,Automotive Aftermarket,TANNL
61128c49fc13ae5a9d000403,"Fenix Parts, Inc.",NASDAQ,$29.61M,Consumer Services,Motor Vehicles,FENX
61128c49fc13ae5a9d000404,"Clean Harbors, Inc.",NYSE,$3.24B,Basic Industries,Environmental Services,CLH
61128c49fc13ae5a9d000405,Regal Entertainment Group,NYSE,$3.36B,Consumer Services,Movies/Entertainment,RGC
61128c49fc13ae5a9d000406,"Methode Electronics, Inc.",NYSE,$1.5B,Capital Goods,Electrical Products,MEI
61128c49fc13ae5a9d000407,"Virtus Investment Partners, Inc.",NASDAQ,n/a,Finance,Investment Managers,VRTSP
61128c49fc13ae5a9d000408,"Power Integrations, Inc.",NASDAQ,$1.89B,Technology,Semiconductors,POWI
61128c49fc13ae5a9d000409,"Stoneridge, Inc.",NYSE,$411.46M,Capital Goods,Auto Parts:O.E.M.,SRI
61128c49fc13ae5a9d00040a,"TerraForm Power, Inc.",NASDAQ,$1.71B,Public Utilities,Electric Utilities: Central,TERP
61128c49fc13ae5a9d00040b,"1-800 FLOWERS.COM, Inc.",NASDAQ,$620.68M,Consumer Services,Other Specialty Stores,FLWS
61128c49fc13ae5a9d00040c,"Jamba, Inc.",NASDAQ,$107.46M,Consumer Services,Restaurants,JMBA
61128c49fc13ae5a9d00040d,Hersha Hospitality Trust,NYSE,n/a,n/a,n/a,HT^D
61128c49fc13ae5a9d00040e,"Advanced Disposal Services, Inc.",NYSE,$2.1B,Public Utilities,Environmental Services,ADSW
61128c49fc13ae5a9d00040f,Arch Capital Group Ltd.,NASDAQ,n/a,Finance,Property-Casualty Insurers,ACGLP
61128c49fc13ae5a9d000410,Allegiant Travel Company,NASDAQ,$2.38B,Transportation,Air Freight/Delivery Services,ALGT
61128c49fc13ae5a9d000411,M&T Bank Corporation,NYSE,n/a,n/a,n/a,MTB.WS
61128c49fc13ae5a9d000412,Park Electrochemical Corporation,NYSE,$369.08M,Technology,Electrical Products,PKE
61128c49fc13ae5a9d000413,First Trust Brazil AlphaDEX Fund,NASDAQ,$25.39M,n/a,n/a,FBZ
61128c49fc13ae5a9d000414,Shopify Inc.,NYSE,$7.35B,Technology,Computer Software: Prepackaged Software,SHOP
61128c49fc13ae5a9d000415,"MaxLinear, Inc",NYSE,$1.82B,Technology,Semiconductors,MXL
61128c49fc13ae5a9d000416,Virtus Global Multi-Sector Income Fund,NYSE,$194.72M,n/a,n/a,VGI
61128c49fc13ae5a9d000417,"Tetra Tech, Inc.",NASDAQ,$2.62B,Consumer Services,Military/Government/Technical,TTEK
61128c49fc13ae5a9d000418,"Boingo Wireless, Inc.",NASDAQ,$631.55M,Consumer Services,Telecommunications Equipment,WIFI
61128c49fc13ae5a9d000419,Consolidated Water Co. Ltd.,NASDAQ,$184.63M,Public Utilities,Water Supply,CWCO
61128c49fc13ae5a9d00041a,BlackRock Municipal Target Term Trust Inc. (The),NYSE,$1.65B,n/a,n/a,BTT
61128c49fc13ae5a9d00041b,Canada Goose Holdings Inc.,NYSE,$475.23M,Consumer Non-Durables,Apparel,GOOS
61128c49fc13ae5a9d00041c,FlexShares STOXX Global ESG Impact Index Fund,NASDAQ,$8.61M,n/a,n/a,ESGG
61128c49fc13ae5a9d00041d,"Manitowoc Company, Inc. (The)",NYSE,$836.2M,Capital Goods,Construction/Ag Equipment/Trucks,MTW
61128c49fc13ae5a9d00041e,iShares 0-5 Year Investment Grade Corporate Bond ETF,NASDAQ,$437.26M,n/a,n/a,SLQD
61128c49fc13ae5a9d00041f,"CVR Refining, LP",NYSE,$1.39B,Energy,Integrated oil Companies,CVRR
61128c49fc13ae5a9d000420,"QEP Resources, Inc.",NYSE,$2.18B,Energy,Oil & Gas Production,QEP
61128c49fc13ae5a9d000421,AdvanSix Inc.,NYSE,$897.42M,Basic Industries,Major Chemicals,ASIX
61128c49fc13ae5a9d000422,Vanguard Total International Bond ETF,NASDAQ,$7.54B,n/a,n/a,BNDX
61128c49fc13ae5a9d000423,"Donegal Group, Inc.",NASDAQ,$436.92M,Finance,Property-Casualty Insurers,DGICA
61128c49fc13ae5a9d000424,John Hancock Hedged Equity & Income Fund,NYSE,$206.26M,n/a,n/a,HEQ
61128c49fc13ae5a9d000425,iShares MSCI Emerging Markets Asia Index Fund,NASDAQ,$356.59M,n/a,n/a,EEMA
61128c49fc13ae5a9d000426,Dividend and Income Fund,NYSE,$130.45M,n/a,n/a,DNI
61128c49fc13ae5a9d000427,"Xerium Technologies, Inc.",NYSE,$113.18M,Basic Industries,Textiles,XRM
61128c49fc13ae5a9d000428,"Prudential Financial, Inc.",NYSE,n/a,Finance,Life Insurance,PFK
61128c49fc13ae5a9d000429,"Aethlon Medical, Inc.",NASDAQ,$18.56M,Capital Goods,Biotechnology: Laboratory Analytical Instruments,AEMD
61128c49fc13ae5a9d00042a,"American International Group, Inc.",NYSE,$58.82B,Finance,Property-Casualty Insurers,AIG
61128c49fc13ae5a9d00042b,Pimco California Municipal Income Fund II,NYSE,$324.29M,n/a,n/a,PCK
61128c49fc13ae5a9d00042c,Mattersight Corporation,NASDAQ,$84.98M,Technology,EDP Services,MATR
61128c49fc13ae5a9d00042d,Invesco Credit Opportunities Fund,NYSE,$888.39M,n/a,n/a,VTA
61128c49fc13ae5a9d00042e,"Nustar GP Holdings, LLC",NYSE,$1.03B,Energy,Natural Gas Distribution,NSH
61128c49fc13ae5a9d00042f,"First Industrial Realty Trust, Inc.",NYSE,$3.47B,Consumer Services,Real Estate Investment Trusts,FR
61128c49fc13ae5a9d000430,"America Movil, S.A.B. de C.V.",NYSE,$51.95B,Public Utilities,Telecommunications Equipment,AMOV
61128c49fc13ae5a9d000431,Arbutus Biopharma Corporation,NASDAQ,$198.09M,Health Care,Major Pharmaceuticals,ABUS
61128c49fc13ae5a9d000432,Burcon NutraScience Corp,NASDAQ,$41.23M,Consumer Non-Durables,Packaged Foods,BUR
61128c49fc13ae5a9d000433,Belmond Ltd.,NYSE,$1.35B,Consumer Services,Hotels/Resorts,BEL
61128c4afc13ae5a9d000434,Technical Communications Corporation,NASDAQ,$7.36M,Technology,Radio And Television Broadcasting And Communications Equipment,TCCO
61128c4afc13ae5a9d000435,"Live Nation Entertainment, Inc.",NYSE,$7.49B,Consumer Services,Services-Misc. Amusement & Recreation,LYV
61128c4afc13ae5a9d000436,"WPX Energy, Inc.",NYSE,$3.64B,Energy,Oil & Gas Production,WPX
61128c4afc13ae5a9d000437,BlackRock Capital Investment Corporation,NASDAQ,$544.07M,n/a,n/a,BKCC
61128c4afc13ae5a9d000438,Envision Healthcare Corporation,NYSE,$6.89B,Health Care,Medical/Nursing Services,EVHC
61128c4afc13ae5a9d000439,"Best Buy Co., Inc.",NYSE,$16.97B,Consumer Services,Consumer Electronics/Video Chains,BBY
61128c4afc13ae5a9d00043a,ALPS/Dorsey Wright Sector Momentum ETF,NASDAQ,$6.79M,n/a,n/a,SWIN
61128c4afc13ae5a9d00043b,Eaton Vance High Income 2021 Target Term Trust,NYSE,$216.11M,n/a,n/a,EHT
61128c4afc13ae5a9d00043c,"Aevi Genomic Medicine, Inc.",NASDAQ,$46.76M,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),GNMX
61128c4afc13ae5a9d00043d,"Zimmer Biomet Holdings, Inc.",NYSE,$25.39B,Health Care,Industrial Specialties,ZBH
61128c4afc13ae5a9d00043e,MDC Partners Inc.,NASDAQ,$436.93M,Technology,Advertising,MDCA
61128c4afc13ae5a9d00043f,Otelco Inc.,NASDAQ,$26.61M,Public Utilities,Telecommunications Equipment,OTEL
61128c4afc13ae5a9d000440,Alere Inc.,NYSE,$4.39B,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,ALR
61128c4afc13ae5a9d000441,"Marsh & McLennan Companies, Inc.",NYSE,$41.27B,Finance,Specialty Insurers,MMC
61128c4afc13ae5a9d000442,Stone Harbor Emerging Markets Total Income Fund,NYSE,$155.93M,n/a,n/a,EDI
61128c4afc13ae5a9d000443,"AmTrust Financial Services, Inc.",NYSE,n/a,n/a,n/a,AFSI^D
61128c4afc13ae5a9d000444,Nordic American Offshore Ltd,NYSE,$73.14M,Transportation,Marine Transportation,NAO
61128c4afc13ae5a9d000445,"Meridian Waste Solutions, Inc",NASDAQ,n/a,Basic Industries,Miscellaneous,MRDNW
61128c4afc13ae5a9d000446,EXCO Resources NL,NYSE,$79.36M,Energy,Oil & Gas Production,XCO
61128c4afc13ae5a9d000447,VEREIT Inc.,NYSE,$8.15B,Consumer Services,Real Estate Investment Trusts,VER
61128c4afc13ae5a9d000448,"Veritone, Inc.",NASDAQ,$167.67M,Technology,EDP Services,VERI
61128c4afc13ae5a9d000449,"Fulgent Genetics, Inc.",NASDAQ,$92.71M,Health Care,Medical Specialities,FLGT
61128c4afc13ae5a9d00044a,"Dycom Industries, Inc.",NYSE,$2.77B,Basic Industries,Water Supply,DY
61128c4afc13ae5a9d00044b,"Iteris, Inc.",NASDAQ,$182.94M,Consumer Durables,Telecommunications Equipment,ITI
